( 0,  0,  6) -> ( 1,  0,  6)
(44, 74, 505, 272) (45, 68, 522, 271) 59076
(25, 26, 351, 269) (26, 26, 360, 269) 12880
(71, 63, 314, 265) (73, 66, 322, 264) 71759
(26, 28, 253, 229) (27, 28, 259, 228) 10059

( 4,  5,  6) -> ( 6,  5,  6)
(20, 28, 354, 360) (22, 28, 354, 366) 12892
(23, 15, 119, 340) (26, 18, 99, 347) 6271
(19, 14, 272, 325) (20, 15, 267, 329) 5679
(29, 23, 505, 314) (23, 24, 521, 313) 8955
(21, 21, 514, 296) (14, 22, 549, 297) 8251
(16, 21, 532, 293) (14, 22, 549, 297) 6577
(71, 37, 314, 291) (73, 40, 314, 293) 42842
(27, 24, 522, 272) (37, 56, 529, 275) 11821
(44, 74, 505, 272) (23, 24, 521, 313) 71338
(25, 26, 351, 269) (26, 26, 352, 271) 14008
(71, 63, 314, 265) (73, 62, 314, 271) 89232
(26, 28, 253, 229) (26, 31, 249, 226) 9510

( 4,  5,  6) -> ( 7,  5,  6)
(20, 28, 354, 360) (26, 30, 355, 366) 10829
(23, 15, 119, 340) (26, 19, 91, 350) 4393
(19, 14, 272, 325) (20, 14, 267, 331) 6585
(29, 23, 505, 314) (27, 16, 527, 326) 13966
(21, 21, 514, 296) (23, 22, 536, 300) 8628
(16, 21, 532, 293) (27, 16, 527, 326) 5225
(71, 37, 314, 291) (75, 39, 315, 293) 24248
(27, 24, 522, 272) (17, 19, 561, 282) 11603
(44, 74, 505, 272) (51, 70, 527, 272) 49074
(25, 26, 351, 269) (26, 27, 354, 269) 10411
(71, 63, 314, 265) (75, 70, 315, 269) 116882
(26, 28, 253, 229) (28, 30, 247, 225) 9799

( 4,  5,  6) -> ( 8,  5,  6)
(20, 28, 354, 360) (25, 34, 350, 371) 10233
(23, 15, 119, 340) (28, 18, 72, 355) 8799
(19, 14, 272, 325) (28, 18, 72, 355) 5939
(29, 23, 505, 314) (32, 28, 527, 322) 9810
(21, 21, 514, 296) (17, 25, 540, 301) 6264
(16, 21, 532, 293) (14, 24, 534, 310) 6730
(71, 37, 314, 291) (79, 40, 307, 295) 25907
(27, 24, 522, 272) (17, 17, 543, 291) 13186
(44, 74, 505, 272) (53, 82, 527, 274) 52170
(25, 26, 351, 269) (28, 33, 348, 265) 13923
(71, 63, 314, 265) (79, 70, 307, 265) 30313
(26, 28, 253, 229) (28, 32, 237, 224) 11268

( 4,  5,  6) -> ( 9,  5,  6)
(20, 28, 354, 360) (26, 33, 360, 376) 10776
(23, 15, 119, 340) (29, 21, 71, 360) 4060
(19, 14, 272, 325) (21, 15, 265, 339) 5215
(29, 23, 505, 314) (35, 29, 548, 325) 10479
(21, 21, 514, 296) (19, 15, 562, 293) 9467
(16, 21, 532, 293) (20, 53, 582, 285) 5496
(71, 37, 314, 291) (81, 42, 317, 297) 72581
(27, 24, 522, 272) (13, 21, 575, 311) 13554
(44, 74, 505, 272) (27, 34, 552, 305) 59578
(25, 26, 351, 269) (30, 35, 358, 266) 12649
(71, 63, 314, 265) (81, 73, 317, 266) 78141
(26, 28, 253, 229) (28, 33, 245, 224) 10410

( 5,  5,  6) -> ( 6,  5,  6)
(20, 26, 364, 363) (22, 28, 354, 366) 11585
(24, 17, 119, 342) (26, 18, 99, 347) 4612
(25, 24, 523, 313) (23, 21, 521, 316) 12202
(13, 23, 550, 308) (14, 22, 549, 297) 7503
(23, 20, 532, 295) (23, 24, 521, 313) 9090
(73, 39, 322, 291) (73, 40, 314, 293) 35120
(15, 29, 552, 280) (14, 22, 549, 297) 7848
(45, 68, 522, 271) (23, 24, 521, 313) 63970
(26, 26, 360, 269) (26, 26, 352, 271) 9586
(73, 66, 322, 264) (73, 62, 314, 271) 81375
(27, 28, 259, 228) (26, 31, 249, 226) 11827
(37, 28, 259, 228) (26, 31, 249, 226) 41728

( 5,  5,  6) -> ( 7,  5,  6)
(20, 26, 364, 363) (26, 30, 355, 366) 12142
(24, 17, 119, 342) (26, 19, 91, 350) 6066
(25, 24, 523, 313) (23, 27, 550, 300) 15018
(13, 23, 550, 308) (23, 27, 550, 300) 6005
(23, 20, 532, 295) (23, 27, 550, 300) 8889
(73, 39, 322, 291) (75, 39, 315, 293) 35336
(15, 29, 552, 280) (24, 11, 540, 288) 8656
(45, 68, 522, 271) (51, 70, 527, 272) 37997
(26, 26, 360, 269) (26, 27, 354, 269) 6095
(73, 66, 322, 264) (75, 70, 315, 269) 109797
(27, 28, 259, 228) (28, 30, 247, 225) 13480
(37, 28, 259, 228) (28, 30, 247, 225) 42919

( 5,  5,  6) -> ( 8,  5,  6)
(24, 17, 119, 342) (28, 18, 72, 355) 10327
(25, 24, 523, 313) (14, 19, 559, 331) 11117
(13, 23, 550, 308) (14, 19, 559, 331) 7213
(23, 20, 532, 295) (17, 17, 543, 291) 7637
(73, 39, 322, 291) (79, 40, 307, 295) 37428
(15, 29, 552, 280) (53, 82, 527, 274) 8374
(45, 68, 522, 271) (53, 82, 527, 274) 46256
(26, 26, 360, 269) (28, 33, 348, 265) 11602
(73, 66, 322, 264) (79, 70, 307, 265) 83259
(27, 28, 259, 228) (28, 32, 237, 224) 9535
(37, 28, 259, 228) (28, 32, 237, 224) 46224

( 5,  5,  6) -> ( 9,  5,  6)
(20, 26, 364, 363) (26, 33, 360, 376) 11806
(24, 17, 119, 342) (29, 21, 71, 360) 5117
(25, 24, 523, 313) (35, 29, 548, 325) 13340
(13, 23, 550, 308) (13, 21, 575, 311) 6010
(23, 20, 532, 295) (13, 21, 575, 311) 9624
(73, 39, 322, 291) (81, 42, 317, 297) 68578
(15, 29, 552, 280) (35, 29, 548, 325) 8727
(45, 68, 522, 271) (54, 71, 548, 283) 47467
(26, 26, 360, 269) (30, 35, 358, 266) 9445
(73, 66, 322, 264) (81, 73, 317, 266) 105091
(27, 28, 259, 228) (28, 33, 245, 224) 10613
(37, 28, 259, 228) (28, 33, 245, 224) 44056

( 6,  5,  6) -> ( 7,  5,  6)
(22, 28, 354, 366) (26, 30, 355, 366) 12404
(26, 18, 99, 347) (26, 19, 91, 350) 7703
(20, 15, 267, 329) (20, 14, 267, 331) 4314
(23, 21, 521, 316) (27, 16, 527, 326) 13836
(23, 24, 521, 313) (23, 27, 550, 300) 7870
(14, 22, 549, 297) (23, 27, 550, 300) 6825
(73, 40, 314, 293) (75, 39, 315, 293) 49570
(19, 24, 529, 282) (17, 19, 561, 282) 9176
(37, 56, 529, 275) (17, 19, 561, 282) 35723
(26, 26, 352, 271) (26, 27, 354, 269) 10273
(73, 62, 314, 271) (75, 70, 315, 269) 70762
(26, 31, 249, 226) (28, 30, 247, 225) 9615

( 6,  5,  6) -> ( 8,  5,  6)
(22, 28, 354, 366) (25, 34, 350, 371) 12862
(26, 18, 99, 347) (28, 18, 72, 355) 10511
(20, 15, 267, 329) (21, 16, 257, 334) 6181
(23, 21, 521, 316) (32, 28, 527, 322) 7461
(23, 24, 521, 313) (32, 28, 527, 322) 9464
(14, 22, 549, 297) (14, 19, 559, 331) 6047
(73, 40, 314, 293) (79, 40, 307, 295) 54225
(19, 24, 529, 282) (17, 25, 540, 301) 8299
(37, 56, 529, 275) (17, 17, 543, 291) 47275
(26, 26, 352, 271) (28, 33, 348, 265) 15798
(73, 62, 314, 271) (79, 70, 307, 265) 93315
(26, 31, 249, 226) (28, 32, 237, 224) 11778

( 6,  5,  6) -> ( 9,  5,  6)
(22, 28, 354, 366) (26, 33, 360, 376) 13285
(26, 18, 99, 347) (29, 21, 71, 360) 7816
(20, 15, 267, 329) (21, 15, 265, 339) 3209
(23, 21, 521, 316) (35, 29, 548, 325) 7613
(23, 24, 521, 313) (13, 21, 575, 311) 7833
(14, 22, 549, 297) (13, 21, 575, 311) 5506
(73, 40, 314, 293) (81, 42, 317, 297) 66041
(19, 24, 529, 282) (27, 34, 552, 305) 10218
(37, 56, 529, 275) (13, 21, 575, 311) 52805
(26, 26, 352, 271) (30, 35, 358, 266) 13303
(73, 62, 314, 271) (81, 73, 317, 266) 90921
(26, 31, 249, 226) (28, 33, 245, 224) 9444

( 7,  5,  6) -> ( 8,  5,  6)
(26, 30, 355, 366) (25, 34, 350, 371) 14706
(26, 19, 91, 350) (28, 18, 72, 355) 12718
(20, 14, 267, 331) (21, 16, 257, 334) 6449
(27, 16, 527, 326) (32, 28, 527, 322) 11326
(23, 27, 550, 300) (14, 19, 559, 331) 13354
(23, 22, 536, 300) (17, 25, 540, 301) 11382
(75, 39, 315, 293) (79, 40, 307, 295) 32888
(24, 11, 540, 288) (17, 17, 543, 291) 4388
(17, 19, 561, 282) (29, 72, 551, 274) 7227
(20, 15, 555, 272) (14, 19, 559, 331) 7905
(51, 70, 527, 272) (53, 82, 527, 274) 65215
(26, 27, 354, 269) (28, 33, 348, 265) 9613
(75, 70, 315, 269) (79, 70, 307, 265) 142067
(28, 30, 247, 225) (28, 32, 237, 224) 13206

( 7,  5,  6) -> ( 9,  5,  6)
(26, 30, 355, 366) (26, 33, 360, 376) 12585
(26, 19, 91, 350) (29, 21, 71, 360) 7145
(20, 14, 267, 331) (21, 15, 265, 339) 4585
(27, 16, 527, 326) (35, 29, 548, 325) 11114
(23, 27, 550, 300) (13, 21, 575, 311) 10178
(23, 22, 536, 300) (19, 15, 562, 293) 12173
(75, 39, 315, 293) (81, 42, 317, 297) 80504
(24, 11, 540, 288) (54, 71, 548, 283) 5572
(17, 19, 561, 282) (27, 34, 552, 305) 6259
(20, 15, 555, 272) (11, 26, 578, 286) 6375
(51, 70, 527, 272) (54, 71, 548, 283) 59966
(26, 27, 354, 269) (30, 35, 358, 266) 9388
(75, 70, 315, 269) (81, 73, 317, 266) 135361
(28, 30, 247, 225) (28, 33, 245, 224) 9797

( 8,  5,  6) -> ( 9,  5,  6)
(25, 34, 350, 371) (26, 33, 360, 376) 16371
(28, 18, 72, 355) (29, 21, 71, 360) 14190
(21, 16, 257, 334) (21, 15, 265, 339) 5597
(14, 19, 559, 331) (35, 29, 548, 325) 4929
(32, 28, 527, 322) (35, 29, 548, 325) 15024
(14, 24, 534, 310) (27, 34, 552, 305) 5818
(17, 25, 540, 301) (13, 21, 575, 311) 7925
(79, 40, 307, 295) (81, 42, 317, 297) 88243
(17, 17, 543, 291) (13, 21, 575, 311) 6056
(21, 20, 541, 278) (27, 34, 552, 305) 7924
(29, 72, 551, 274) (27, 34, 552, 305) 41987
(53, 82, 527, 274) (54, 71, 548, 283) 67579
(28, 33, 348, 265) (30, 35, 358, 266) 9907
(79, 70, 307, 265) (81, 73, 317, 266) 98086
(27, 32, 237, 224) (28, 33, 245, 224) 17371
(28, 32, 237, 224) (28, 33, 245, 224) 9337

( 0,  6,  6) -> ( 1,  6,  6)
(17, 16, 258, 387) (20, 16, 252, 387) 5938
(17, 22, 258, 387) (20, 23, 252, 387) 7204
(20, 15, 9, 339) (23, 17, 0, 341) 3808
(21, 14, 134, 330) (21, 15, 125, 332) 5437
(19, 19, 474, 308) (22, 17, 476, 311) 4725
(26, 18, 480, 298) (24, 24, 486, 294) 9435
(19, 18, 490, 289) (29, 34, 487, 276) 4978
(63, 33, 308, 289) (66, 33, 305, 289) 34435
(16, 23, 483, 278) (40, 57, 476, 271) 7765
(15, 21, 496, 276) (29, 34, 487, 276) 5131
(37, 51, 474, 276) (40, 57, 476, 271) 24432
(22, 27, 342, 265) (22, 25, 340, 267) 9180
(63, 57, 308, 265) (66, 55, 305, 267) 34421
(23, 26, 254, 233) (23, 27, 251, 231) 6978
(42, 144, 0, 197) (28, 151, 0, 193) 116660

( 0,  6,  6) -> ( 2,  6,  6)
(17, 16, 258, 387) (19, 16, 254, 393) 6926
(17, 22, 258, 387) (19, 16, 254, 393) 8724
(21, 20, 342, 349) (19, 25, 346, 353) 6119
(20, 15, 9, 339) (14, 19, 0, 342) 7418
(21, 14, 134, 330) (22, 15, 120, 333) 7260
(19, 19, 474, 308) (17, 16, 488, 314) 7471
(26, 18, 480, 298) (17, 16, 488, 314) 12925
(19, 18, 490, 289) (22, 23, 504, 284) 6198
(63, 33, 308, 289) (19, 25, 346, 353) 94332
(16, 23, 483, 278) (32, 46, 494, 269) 8346
(15, 21, 496, 276) (32, 46, 494, 269) 7225
(37, 51, 474, 276) (22, 23, 504, 284) 37016
(22, 27, 342, 265) (17, 16, 488, 314) 22834
(63, 57, 308, 265) (32, 46, 494, 269) 191145
(23, 26, 254, 233) (22, 27, 251, 229) 9239
(42, 144, 0, 197) (18, 200, 0, 145) 109894

( 0,  6,  6) -> ( 3,  6,  6)
(17, 16, 258, 387) (18, 19, 250, 395) 11255
(17, 22, 258, 387) (18, 19, 250, 395) 13812
(21, 20, 342, 349) (22, 27, 343, 354) 11633
(21, 14, 134, 330) (24, 16, 109, 334) 5114
(19, 19, 474, 308) (26, 22, 490, 309) 5304
(26, 18, 480, 298) (18, 22, 507, 300) 10276
(19, 18, 490, 289) (18, 22, 507, 300) 4790
(63, 33, 308, 289) (22, 27, 343, 354) 107404
(16, 23, 483, 278) (21, 22, 494, 295) 7999
(15, 21, 496, 276) (18, 22, 507, 300) 6457
(37, 51, 474, 276) (21, 22, 494, 295) 31491
(22, 27, 342, 265) (24, 29, 342, 261) 6433
(63, 57, 308, 265) (26, 22, 490, 309) 193407
(23, 26, 254, 233) (24, 28, 247, 226) 10166

( 0,  6,  6) -> ( 4,  6,  6)
(21, 20, 342, 349) (21, 27, 346, 358) 8143
(21, 14, 134, 330) (24, 16, 101, 337) 5833
(19, 19, 474, 308) (19, 23, 505, 312) 4769
(26, 18, 480, 298) (43, 70, 497, 267) 11597
(19, 18, 490, 289) (25, 31, 504, 283) 7288
(63, 33, 308, 289) (21, 27, 346, 358) 105851
(16, 23, 483, 278) (17, 18, 507, 276) 6563
(15, 21, 496, 276) (17, 18, 507, 276) 5278
(37, 51, 474, 276) (20, 42, 520, 283) 33275
(22, 27, 342, 265) (24, 29, 344, 261) 5153
(63, 57, 308, 265) (25, 31, 504, 283) 176511
(23, 26, 254, 233) (25, 29, 245, 224) 9317

( 0,  6,  6) -> ( 5,  6,  6)
(21, 20, 342, 349) (22, 29, 342, 359) 7812
(21, 14, 134, 330) (24, 17, 88, 340) 5932
(19, 19, 474, 308) (17, 20, 523, 306) 6119
(26, 18, 480, 298) (17, 20, 523, 306) 10242
(19, 18, 490, 289) (13, 20, 521, 293) 6351
(63, 33, 308, 289) (67, 37, 302, 288) 66782
(16, 23, 483, 278) (13, 20, 521, 293) 8167
(15, 21, 496, 276) (13, 20, 521, 293) 6652
(37, 51, 474, 276) (13, 20, 521, 293) 39996
(22, 27, 342, 265) (25, 31, 341, 261) 11620
(63, 57, 308, 265) (73, 64, 302, 261) 52898
(23, 26, 254, 233) (26, 30, 239, 223) 7807

( 0,  6,  6) -> ( 6,  6,  6)
(21, 20, 342, 349) (24, 28, 340, 363) 8027
(21, 14, 134, 330) (27, 18, 75, 345) 4656
(19, 19, 474, 308) (25, 26, 506, 315) 6713
(26, 18, 480, 298) (14, 23, 515, 297) 9106
(19, 18, 490, 289) (14, 23, 515, 297) 6769
(63, 33, 308, 289) (76, 39, 299, 291) 42260
(16, 23, 483, 278) (14, 23, 515, 297) 7838
(15, 21, 496, 276) (14, 23, 515, 297) 6684
(37, 51, 474, 276) (50, 81, 502, 269) 28528
(22, 27, 342, 265) (28, 31, 338, 263) 9707
(63, 57, 308, 265) (76, 68, 299, 262) 64577
(23, 26, 254, 233) (29, 31, 233, 222) 8603

( 0,  6,  6) -> ( 7,  6,  6)
(21, 20, 342, 349) (23, 29, 338, 370) 10121
(21, 14, 134, 330) (27, 20, 59, 349) 5135
(19, 19, 474, 308) (44, 61, 514, 284) 8572
(26, 18, 480, 298) (23, 16, 533, 296) 11041
(19, 18, 490, 289) (19, 19, 539, 284) 5112
(63, 33, 308, 289) (78, 40, 294, 292) 35680
(16, 23, 483, 278) (21, 19, 520, 288) 7436
(15, 21, 496, 276) (19, 19, 539, 284) 5190
(37, 51, 474, 276) (19, 19, 539, 284) 35080
(22, 27, 342, 265) (29, 29, 335, 267) 11522
(63, 57, 308, 265) (78, 69, 294, 263) 31660
(23, 26, 254, 233) (28, 33, 227, 221) 7258

( 0,  6,  6) -> ( 8,  6,  6)
(21, 20, 342, 349) (25, 32, 338, 371) 8605
(21, 14, 134, 330) (30, 20, 45, 354) 4443
(19, 19, 474, 308) (26, 25, 517, 326) 6062
(26, 18, 480, 298) (18, 25, 528, 286) 7531
(19, 18, 490, 289) (22, 16, 545, 283) 5516
(63, 33, 308, 289) (67, 41, 307, 294) 52730
(16, 23, 483, 278) (14, 22, 520, 312) 7799
(15, 21, 496, 276) (18, 25, 528, 286) 4786
(37, 51, 474, 276) (14, 22, 520, 312) 31557
(22, 27, 342, 265) (30, 28, 336, 270) 13639
(63, 57, 308, 265) (81, 65, 293, 270) 87356
(23, 26, 254, 233) (28, 33, 224, 221) 6488

( 0,  6,  6) -> ( 9,  6,  6)
(21, 20, 342, 349) (25, 30, 344, 378) 9604
(21, 14, 134, 330) (30, 21, 36, 363) 7093
(19, 19, 474, 308) (39, 35, 528, 323) 5294
(26, 18, 480, 298) (18, 19, 545, 297) 7005
(19, 18, 490, 289) (18, 19, 545, 297) 5807
(63, 33, 308, 289) (25, 30, 344, 378) 104283
(16, 23, 483, 278) (18, 19, 545, 297) 7418
(15, 21, 496, 276) (18, 19, 545, 297) 5515
(37, 51, 474, 276) (56, 93, 528, 275) 32785
(22, 27, 342, 265) (30, 34, 340, 266) 9166
(63, 57, 308, 265) (20, 25, 564, 277) 164909
(23, 26, 254, 233) (29, 34, 224, 223) 8877

( 1,  6,  6) -> ( 2,  6,  6)
(20, 16, 252, 387) (19, 16, 254, 393) 8169
(20, 23, 252, 387) (19, 16, 254, 393) 10854
(23, 17, 0, 341) (14, 19, 0, 342) 11900
(21, 15, 125, 332) (22, 15, 120, 333) 6861
(22, 17, 476, 311) (17, 16, 488, 314) 9008
(24, 24, 486, 294) (17, 16, 488, 314) 12360
(66, 33, 305, 289) (19, 25, 346, 353) 96980
(29, 34, 487, 276) (32, 46, 494, 269) 20855
(40, 57, 476, 271) (22, 23, 504, 284) 49231
(22, 25, 340, 267) (17, 16, 488, 314) 23894
(66, 55, 305, 267) (32, 46, 494, 269) 190737
(23, 27, 251, 231) (22, 27, 251, 229) 6315
(28, 151, 0, 193) (18, 200, 0, 145) 58779

( 1,  6,  6) -> ( 3,  6,  6)
(20, 16, 252, 387) (18, 19, 250, 395) 14279
(20, 23, 252, 387) (18, 19, 250, 395) 15881
(21, 15, 125, 332) (24, 16, 109, 334) 4791
(22, 17, 476, 311) (26, 22, 490, 309) 5386
(24, 24, 486, 294) (18, 22, 507, 300) 15525
(66, 33, 305, 289) (22, 27, 343, 354) 104710
(29, 34, 487, 276) (21, 33, 511, 267) 14164
(40, 57, 476, 271) (21, 22, 494, 295) 43503
(22, 25, 340, 267) (24, 29, 342, 261) 6741
(66, 55, 305, 267) (18, 22, 507, 300) 192390
(23, 27, 251, 231) (24, 28, 247, 226) 8372

( 1,  6,  6) -> ( 4,  6,  6)
(21, 15, 125, 332) (24, 16, 101, 337) 4598
(22, 17, 476, 311) (19, 23, 505, 312) 7197
(24, 24, 486, 294) (19, 23, 505, 312) 18073
(66, 33, 305, 289) (21, 27, 346, 358) 106011
(29, 34, 487, 276) (17, 18, 507, 276) 23713
(40, 57, 476, 271) (43, 70, 497, 267) 36235
(22, 25, 340, 267) (24, 29, 344, 261) 9002
(66, 55, 305, 267) (25, 31, 504, 283) 180172
(23, 27, 251, 231) (25, 29, 245, 224) 7757

( 1,  6,  6) -> ( 5,  6,  6)
(21, 15, 125, 332) (24, 17, 88, 340) 5535
(22, 17, 476, 311) (17, 20, 523, 306) 6824
(24, 24, 486, 294) (36, 23, 501, 314) 12665
(66, 33, 305, 289) (67, 37, 302, 288) 61447
(29, 34, 487, 276) (17, 20, 523, 306) 20592
(40, 57, 476, 271) (13, 20, 521, 293) 47718
(22, 25, 340, 267) (25, 31, 341, 261) 5763
(66, 55, 305, 267) (73, 64, 302, 261) 60354
(23, 27, 251, 231) (26, 30, 239, 223) 6085

( 1,  6,  6) -> ( 6,  6,  6)
(21, 15, 125, 332) (27, 18, 75, 345) 6705
(22, 17, 476, 311) (25, 26, 506, 315) 7342
(24, 24, 486, 294) (14, 23, 515, 297) 12780
(66, 33, 305, 289) (76, 39, 299, 291) 66007
(29, 34, 487, 276) (14, 23, 515, 297) 21305
(40, 57, 476, 271) (50, 81, 502, 269) 27440
(22, 25, 340, 267) (28, 31, 338, 263) 8239
(66, 55, 305, 267) (76, 68, 299, 262) 63160
(23, 27, 251, 231) (29, 31, 233, 222) 6999

( 1,  6,  6) -> ( 7,  6,  6)
(21, 15, 125, 332) (27, 20, 59, 349) 5406
(22, 17, 476, 311) (44, 61, 514, 284) 11436
(24, 24, 486, 294) (21, 19, 520, 288) 13790
(66, 33, 305, 289) (78, 40, 294, 292) 53688
(29, 34, 487, 276) (19, 19, 539, 284) 20654
(40, 57, 476, 271) (19, 19, 539, 284) 43800
(22, 25, 340, 267) (29, 29, 335, 267) 6016
(66, 55, 305, 267) (78, 69, 294, 263) 43658
(23, 27, 251, 231) (28, 33, 227, 221) 6238

( 1,  6,  6) -> ( 8,  6,  6)
(21, 15, 125, 332) (30, 20, 45, 354) 5542
(22, 17, 476, 311) (26, 25, 517, 326) 7151
(24, 24, 486, 294) (18, 25, 528, 286) 12612
(66, 33, 305, 289) (67, 41, 307, 294) 75579
(29, 34, 487, 276) (18, 25, 528, 286) 18524
(40, 57, 476, 271) (20, 29, 547, 300) 41680
(22, 25, 340, 267) (30, 28, 336, 270) 11494
(66, 55, 305, 267) (81, 65, 293, 270) 85016
(23, 27, 251, 231) (28, 33, 224, 221) 7818

( 1,  6,  6) -> ( 9,  6,  6)
(21, 15, 125, 332) (30, 21, 36, 363) 6754
(22, 17, 476, 311) (39, 35, 528, 323) 5141
(24, 24, 486, 294) (15, 22, 544, 304) 9935
(66, 33, 305, 289) (25, 30, 344, 378) 100752
(29, 34, 487, 276) (18, 19, 545, 297) 17559
(40, 57, 476, 271) (56, 93, 528, 275) 34412
(22, 25, 340, 267) (30, 34, 340, 266) 6524
(66, 55, 305, 267) (20, 25, 564, 277) 167022
(23, 27, 251, 231) (29, 34, 224, 223) 6231

( 2,  6,  6) -> ( 3,  6,  6)
(19, 16, 254, 393) (18, 19, 250, 395) 9264
(19, 25, 346, 353) (22, 27, 343, 354) 13366
(22, 15, 120, 333) (24, 16, 109, 334) 9391
(17, 16, 488, 314) (26, 22, 490, 309) 6691
(22, 23, 504, 284) (21, 22, 494, 295) 7973
(32, 46, 494, 269) (26, 22, 490, 309) 31410
(22, 27, 251, 229) (24, 28, 247, 226) 9935

( 2,  6,  6) -> ( 4,  6,  6)
(19, 25, 346, 353) (21, 27, 346, 358) 8532
(22, 15, 120, 333) (24, 16, 101, 337) 4562
(17, 16, 488, 314) (19, 23, 505, 312) 7615
(22, 23, 504, 284) (20, 42, 520, 283) 8807
(32, 46, 494, 269) (25, 31, 504, 283) 30748
(22, 27, 251, 229) (25, 29, 245, 224) 5022

( 2,  6,  6) -> ( 5,  6,  6)
(19, 25, 346, 353) (22, 29, 342, 359) 9010
(22, 15, 120, 333) (24, 17, 88, 340) 5845
(17, 16, 488, 314) (36, 23, 501, 314) 5133
(22, 23, 504, 284) (13, 20, 521, 293) 11029
(32, 46, 494, 269) (17, 20, 523, 306) 30346
(22, 27, 251, 229) (26, 30, 239, 223) 8004

( 2,  6,  6) -> ( 6,  6,  6)
(19, 25, 346, 353) (24, 28, 340, 363) 8852
(22, 15, 120, 333) (27, 18, 75, 345) 6568
(17, 16, 488, 314) (25, 26, 506, 315) 7308
(22, 23, 504, 284) (28, 53, 524, 280) 9142
(32, 46, 494, 269) (28, 53, 524, 280) 29060
(22, 27, 251, 229) (29, 31, 233, 222) 5812

( 2,  6,  6) -> ( 7,  6,  6)
(19, 25, 346, 353) (23, 29, 338, 370) 10694
(22, 15, 120, 333) (27, 20, 59, 349) 4882
(17, 16, 488, 314) (44, 61, 514, 284) 7928
(22, 23, 504, 284) (19, 19, 539, 284) 9372
(32, 46, 494, 269) (23, 16, 533, 296) 28402
(22, 27, 251, 229) (28, 33, 227, 221) 7031

( 2,  6,  6) -> ( 8,  6,  6)
(19, 25, 346, 353) (25, 32, 338, 371) 8834
(22, 15, 120, 333) (30, 20, 45, 354) 7052
(17, 16, 488, 314) (26, 25, 517, 326) 5020
(22, 23, 504, 284) (20, 29, 547, 300) 9252
(32, 46, 494, 269) (26, 25, 517, 326) 28583
(22, 27, 251, 229) (28, 33, 224, 221) 10095

( 2,  6,  6) -> ( 9,  6,  6)
(19, 25, 346, 353) (25, 30, 344, 378) 9385
(22, 15, 120, 333) (30, 21, 36, 363) 4675
(17, 16, 488, 314) (39, 35, 528, 323) 6236
(22, 23, 504, 284) (22, 18, 542, 285) 8651
(32, 46, 494, 269) (20, 25, 564, 277) 29542
(22, 27, 251, 229) (29, 34, 224, 223) 7552

( 3,  6,  6) -> ( 4,  6,  6)
(22, 27, 343, 354) (21, 27, 346, 358) 14113
(24, 16, 109, 334) (24, 16, 101, 337) 8717
(26, 22, 490, 309) (19, 23, 505, 312) 12535
(18, 22, 507, 300) (19, 23, 505, 312) 10932
(21, 22, 494, 295) (20, 42, 520, 283) 8208
(35, 36, 490, 295) (19, 23, 505, 312) 26079
(21, 33, 511, 267) (43, 70, 497, 267) 18087
(24, 29, 342, 261) (24, 29, 344, 261) 6536
(23, 28, 247, 226) (25, 29, 245, 224) 12900
(24, 28, 247, 226) (25, 29, 245, 224) 10595

( 3,  6,  6) -> ( 5,  6,  6)
(22, 27, 343, 354) (22, 29, 342, 359) 14659
(24, 16, 109, 334) (24, 17, 88, 340) 8938
(26, 22, 490, 309) (36, 23, 501, 314) 11760
(18, 22, 507, 300) (17, 20, 523, 306) 6945
(21, 22, 494, 295) (13, 20, 521, 293) 9683
(35, 36, 490, 295) (36, 23, 501, 314) 21441
(21, 33, 511, 267) (17, 20, 523, 306) 12122
(24, 29, 342, 261) (25, 31, 341, 261) 8346
(23, 28, 247, 226) (26, 30, 239, 223) 15051
(24, 28, 247, 226) (26, 30, 239, 223) 11814

( 3,  6,  6) -> ( 6,  6,  6)
(22, 27, 343, 354) (24, 28, 340, 363) 15413
(24, 16, 109, 334) (27, 18, 75, 345) 10300
(26, 22, 490, 309) (25, 26, 506, 315) 13625
(18, 22, 507, 300) (14, 23, 515, 297) 9847
(21, 22, 494, 295) (50, 81, 502, 269) 8736
(35, 36, 490, 295) (14, 23, 515, 297) 22686
(21, 33, 511, 267) (14, 23, 515, 297) 14134
(24, 29, 342, 261) (28, 31, 338, 263) 10220
(23, 28, 247, 226) (29, 31, 233, 222) 15170
(24, 28, 247, 226) (29, 31, 233, 222) 13159

( 3,  6,  6) -> ( 7,  6,  6)
(22, 27, 343, 354) (23, 29, 338, 370) 13681
(24, 16, 109, 334) (27, 20, 59, 349) 9150
(26, 22, 490, 309) (44, 61, 514, 284) 17884
(18, 22, 507, 300) (23, 16, 533, 296) 8636
(21, 22, 494, 295) (21, 19, 520, 288) 10084
(35, 36, 490, 295) (23, 16, 533, 296) 26897
(21, 33, 511, 267) (19, 19, 539, 284) 14347
(24, 29, 342, 261) (29, 29, 335, 267) 11488
(23, 28, 247, 226) (28, 33, 227, 221) 15766
(24, 28, 247, 226) (28, 33, 227, 221) 13369

( 3,  6,  6) -> ( 8,  6,  6)
(22, 27, 343, 354) (25, 32, 338, 371) 14239
(24, 16, 109, 334) (30, 20, 45, 354) 7397
(26, 22, 490, 309) (26, 25, 517, 326) 11667
